dateMonth,dateWeekday,dateQuarter,operationType,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
4,4,2,4,8903.18,0,0,0,0,0
4,4,2,5,847763.82,0,0,960935.45,2122191.07,0
4,4,2,4,24818.86,4488829.88,4464011.02,0,0,0
4,4,2,4,2584,79155,76571,0,0,0
4,4,2,1,240255.07,5030,245285.07,221,304464.21,0
4,4,2,1,290380.12,25886,316266.12,0,0,0
4,4,2,1,15152.15,3561711.36,3576863.51,8439095.6,12494367.15,0
4,4,2,2,110798.48,0,0,453129.06,140063.99,0
4,4,2,2,51483.13,0,0,55104,106587.13,0
4,4,2,2,143193.94,0,0,786124.72,929318.67,0
4,4,2,4,12479.16,0,0,0,0,0
4,4,2,2,172274.32,435,0,556535.87,607058.78,0
4,4,2,2,59416.73,81576,22159.27,5734,65150.73,0
4,4,2,2,148849.41,51212,0,0,354667.8,0
4,4,2,2,101602.04,0,0,539200.35,608737.04,0
4,4,2,4,7464.54,1472,0,0,0,0
4,4,2,2,47967.79,0,0,2215476.66,2080368.86,0
4,4,2,1,105547.58,3288184.99,3393732.57,346818,709777.7,0
4,4,2,1,298327.82,409333.54,707661.36,1919812.1,2755264.61,0
4,4,2,4,4010.57,9397.77,5387.2,0,0,0
4,4,2,1,217950.88,1586252.19,1804203.07,427789.04,209838.16,0
4,4,2,2,21930.11,72241,50310.89,203727.53,225657.64,0
4,4,2,4,3630.56,0,0,0,0,0
4,4,2,4,19331.65,268746.18,249414.53,0,0,0
4,4,2,2,7187.98,0,0,15838430.93,16124628.76,0
4,4,2,1,165803.45,69133.6,234937.05,145915.61,0,0
4,4,2,1,192586.96,2817529.17,3010116.13,11412728.5,17132106.53,0
4,4,2,1,341884.94,819239.69,1161124.63,856828.97,576353.3,0
4,4,2,4,10803.47,9465.24,0,0,0,0
4,4,2,4,10323.77,619,0,0,0,0
4,4,2,4,7629.75,3040,0,0,0,0
4,4,2,1,246816.65,6975095.27,7221911.92,933112.37,1517262.16,0
4,4,2,4,29053.67,25168.27,0,0,0,0
4,4,2,1,178370.36,3340793.04,3519163.4,16656258.88,19169204.93,0
4,4,2,4,4026.05,10834,6807.95,0,0,0
4,4,2,1,415751.03,2953082.1,3368833.13,2637647.17,7636832.87,0
4,4,2,4,11096.68,23899.73,12803.05,0,0,0
4,4,2,1,7416.07,7975702.92,7983118.99,21227,13810.93,0
4,4,2,1,432512.77,13524610.31,13957123.08,2199271.01,2297867.73,0
4,4,2,2,25964.46,6011,0,6033,743563.12,0
4,4,2,2,182733.54,0,0,22590474.83,22724362.7,0
4,4,2,1,177185.16,7540824,7718009.16,353919,1058251.57,0
4,4,2,2,151688.39,77467,0,34369,231059.01,0
4,4,2,1,95265.93,101388,196653.93,522,0,0
4,4,2,3,1408.71,21446,20037.29,908824.88,1026913.01,0
4,4,2,4,2581.72,247614.71,245033,0,0,0
4,4,2,1,217332.24,8469898.69,8687230.92,283211.55,117391.4,0
4,4,2,4,49.61,0,0,0,0,0
4,4,2,2,31096.53,0,0,267680.75,298777.27,0
4,4,2,2,174453.08,423,0,413861.71,74721.79,0
4,4,2,4,9832.08,889085.87,879253.79,0,0,0
4,4,2,4,35555.25,0,0,0,0,0
4,5,2,5,424512.97,4505,0,36606.63,377327.15,0
4,5,2,4,15220.7,0,0,0,0,0
4,5,2,2,101709.12,0,0,238427.36,228728.22,0
4,5,2,4,20963.09,0,0,0,0,0
4,5,2,5,117592.83,305295,187702.17,30896.2,148489.03,0
4,5,2,4,4917.33,0,0,0,0,0
4,5,2,5,707378.59,0,0,1046293.74,1753672.32,0
4,5,2,5,72353.8,0,0,126232.09,1459243,0
4,5,2,4,3920.64,52213,48292.36,0,0,0
4,5,2,4,16280.7,0,0,0,0,0
4,5,2,2,57279.39,0,0,755411.96,1056782.65,0
4,5,2,4,4315.07,19927,15611.93,0,0,0
4,5,2,4,4640.25,19798,15157.75,0,0,0
4,5,2,1,34931.29,8678191.77,8713123.06,1546440.37,1798734.57,0
4,5,2,4,10470.26,82070,71599.74,0,0,0
4,5,2,2,231299.44,0,0,287848.04,851081.92,0
4,5,2,2,17760.13,7386,0,23492.46,41252.59,0
4,5,2,2,232481.78,0,0,284276.29,0,0
4,5,2,2,204276.73,0,0,1302342.1,1208510.51,0
4,5,2,5,510432.85,0,0,1330697.99,2189581.06,0
4,5,2,1,367192.1,1417523.13,1784715.23,7490273,9064174.4,0
4,5,2,4,16885.01,0,0,0,0,0
4,5,2,4,6470.42,6055,0,0,0,0
4,5,2,2,21321.2,0,0,157603.88,223495.08,0
4,5,2,5,430409.92,268,0,0,430409.92,0
4,5,2,4,9824.36,32258,22433.64,0,0,0
4,5,2,5,113688.15,0,0,254036.65,367724.8,0
4,5,2,1,132082.99,1201456.21,1333539.19,2389334.53,2257251.55,0
4,5,2,2,315913.79,51778,0,508738.83,1233410.04,0
4,5,2,4,7493.07,0,0,0,0,0
4,5,2,4,13061.21,0,0,0,0,0
4,5,2,4,9880.16,10407,526.84,0,0,0
4,5,2,4,2360.22,0,0,0,0,0
4,5,2,1,409080.76,107496,516576.76,173781.59,0,0
4,5,2,2,29880.95,0,0,4619940.36,4649821.32,0
4,5,2,4,7872.65,252228.97,244356.32,0,0,0
4,5,2,4,37851.3,344675,306823.7,0,0,0
4,5,2,4,5563.9,0,0,0,0,0
4,5,2,2,94357.98,0,0,614587.49,1077817.15,0
4,5,2,4,22853.73,0,0,0,0,0
4,5,2,2,388137.66,759,0,30684,3861257.77,0
4,5,2,5,1712084.29,56842.03,0,2798187.25,4510271.54,0
4,5,2,1,49853.58,8582262.62,8632116.2,63184.82,91358.28,0
4,5,2,4,9314.12,159870.04,150555.93,0,0,0
4,5,2,2,272295.94,1108,0,106144,378439.94,0
4,5,2,1,507853.53,24017,531870.53,0,0,0
4,5,2,2,285366.06,0,0,1363527.34,2005334.3,0
4,5,2,2,217698.61,1109217.99,891519.38,323940.81,541639.43,0
4,5,2,2,125815.98,0,0,153980.36,228547.83,0
4,5,2,5,1367561.42,0,0,14265672.31,21542986.82,0
4,5,2,4,15270.45,0,0,0,0,0
4,5,2,2,132218.31,0,0,469291.92,301698.99,0
4,5,2,2,47219.55,20241.42,0,71438.96,118658.51,0
4,5,2,2,108050.41,31036,0,0,150279.89,0
4,5,2,2,130281.91,0,0,384696.13,848192.89,0
4,5,2,4,10697.37,0,0,0,0,0
4,5,2,1,53387.58,1036565.04,1089952.62,129636.12,76072.44,0
4,5,2,2,153343.48,120186,0,16570,0,0
4,5,2,2,362071.23,51432,0,30753,0,0
4,5,2,1,139660.31,74292,213952.31,10456.3,129579.09,0
4,5,2,1,163813.29,571141.02,734954.32,20745,0,0
4,5,2,4,745.69,0,0,0,0,0
4,5,2,5,1477887.05,206180.77,0,2891678.73,4369565.78,0
4,5,2,5,1948383.17,17433,0,206191,3119581.53,0
4,5,2,4,373.24,0,0,0,0,0
4,5,2,4,14912.04,233406.01,218493.97,0,0,0
4,5,2,1,81175.97,8560350.91,8641526.89,174574.56,93398.58,0
4,5,2,1,151462,15753549.57,15905011.57,546036.16,306370.85,0
4,5,2,2,66295.06,15709,0,110495.54,234008.61,0
4,5,2,1,161130.25,852931.15,1014061.39,485016.68,326800.39,0
4,5,2,2,133117.64,7012,0,776253.89,846810.99,0
4,5,2,1,284696.12,9735165.78,10019861.9,6568481.1,6061181.01,0
4,5,2,2,157535.49,0,0,1046748.17,8124431.39,0
4,5,2,4,15522.73,0,0,0,0,0
4,5,2,2,240987.86,20823.77,0,371238.34,0,0
4,5,2,4,1098.13,38789,37690.87,0,0,0
4,5,2,1,87172.18,27714,114886.18,331,0,0
4,5,2,4,9212.94,21796,12583.06,0,0,0
4,5,2,2,378855.39,0,0,1208967.3,1713337.92,0
4,5,2,2,53675.27,11383,0,305996,0,0
4,5,2,4,7204.66,15425,8220.34,0,0,0
4,5,2,3,5149.66,4782,0,52752,24044.18,0
4,5,2,4,3127.07,0,0,0,0,0
4,5,2,2,255958.67,0,0,1214098.19,1470056.86,0
4,5,2,2,27178.45,0,0,259357.01,286535.47,0
4,5,2,2,414490.05,153,0,70440,530952.42,0
4,5,2,4,22584.17,31035,8450.83,0,0,0
4,5,2,2,89588.71,0,0,462402.08,1049030.99,0
4,5,2,2,212656.97,0,0,2259516.95,2354051.89,0
4,5,2,1,17692,1041746.48,1059438.48,178582.85,331263.1,0
4,5,2,1,205586.72,5073955.47,5279542.19,12397528.91,12099108.35,0
4,5,2,4,7468.63,0,0,0,0,0
4,5,2,2,77163.4,0,0,14715208.13,14792371.53,0
4,5,2,1,21586.25,4467493.63,4489079.87,182978.98,412763.55,0
4,5,2,1,204259.35,1335692.86,1539952.21,5852071.69,5823785.07,0
4,5,2,1,239097.27,100312,339409.27,0,0,0
4,5,2,4,2760.81,10439,7678.19,0,0,0
4,5,2,4,18610.07,0,0,0,0,0
4,5,2,2,454634.94,0,0,11456623.52,12143771.11,0
4,5,2,4,6617.15,0,0,0,0,0
4,5,2,2,144938.32,48519,0,0,1201494.14,0
4,5,2,1,198895.62,12145736.34,12344631.95,2169413.13,2052250.94,0
4,5,2,4,15055.34,5757585.13,5742529.79,0,0,0
4,5,2,5,1909206.43,974,0,4401.17,2510978.75,0
4,5,2,1,44791.74,779,45570.74,0,0,0
4,5,2,5,370456.66,0,0,1261611.22,2153931.55,0
4,5,2,4,9294.36,105120,95825.64,0,0,0
4,5,2,4,5602.95,573,0,0,0,0
4,5,2,3,4239.91,2380513.52,2376273.6,10656,1284003.82,0
4,5,2,1,92904.56,9438455.9,9531360.46,10866208.62,10615590.76,0
4,5,2,1,10338.04,8881996.36,8892334.4,31178,0,0
4,5,2,4,5392.07,0,0,0,0,0
4,5,2,4,2860.32,0,0,0,0,0
4,5,2,4,7112.68,400902,393789.32,0,0,0
4,5,2,4,6859.89,243678,236818.11,0,0,0
4,5,2,2,55906.13,0,0,75097.77,0,0
4,5,2,1,37377.13,19789883.53,19827260.67,775204.91,737827.78,0
4,5,2,4,24470.59,34513.52,10042.93,0,0,0
4,5,2,2,384586.02,703,0,11540,3927.18,0
4,5,2,2,67047.71,0,0,102924.42,140696.94,0
4,5,2,2,67215.03,192,0,0,67215.03,0
4,5,2,5,1818722.04,12425,0,5225.66,1233575.04,0
4,5,2,4,23340.61,0,0,0,0,0
4,5,2,4,18967.92,1032,0,0,0,0
4,5,2,4,9230.32,0,0,0,0,0
4,5,2,4,5607.36,5202,0,0,0,0
4,5,2,4,10826.87,1011,0,0,0,0
4,5,2,4,11530.9,4371.32,0,0,0,0
4,5,2,2,237213.11,223870,0,0,237213.11,0
4,5,2,1,86705.63,7109956.99,7196662.62,12558190.75,12471485.11,0
4,5,2,4,3655.9,0,0,0,0,0
4,5,2,4,2570.04,50,0,0,0,0
4,5,2,4,51783.46,0,0,0,0,0
4,5,2,1,175814.23,4872001.22,5047815.44,4975962.35,4800148.12,0
4,5,2,4,2344.84,56392.05,54047.21,0,0,0
4,5,2,4,25704.52,751294.9,725590.38,0,0,0
4,5,2,2,71461.68,0,0,432884.73,657358.36,0
4,5,2,5,1881238.99,0,0,1954571.25,9917629.77,0
4,5,2,5,760000.26,886,0,0,760000.26,0
4,5,2,2,43935.06,0,0,47485,39612.46,0
4,5,2,4,8276.12,101199.29,92923.16,0,0,0
4,5,2,4,21311.85,127044,105732.15,0,0,0
4,5,2,5,212672.33,0,0,231746.48,246842.33,0
4,5,2,2,253194.15,0,0,2056509.39,2073423.15,0
4,5,2,4,8515.35,0,0,0,0,0
4,5,2,5,845561.8,50367,0,703347.12,1548908.93,0
4,5,2,4,5733.09,0,0,0,0,0
4,5,2,1,72465.91,11631998.38,11704464.29,203723.29,163013.28,0
4,5,2,1,87898.35,10649,98547.35,5489,0,0
4,5,2,5,281489.1,9048,0,3106.47,1298995.23,0
4,5,2,5,357297.05,0,0,987490.04,1308591.96,0
4,5,2,5,1401353.01,11291,0,0,1864533.04,0
4,5,2,4,3054.63,0,0,0,0,0
4,5,2,4,7121.25,0,0,0,0,0
4,5,2,1,273887.81,8039,281926.81,9036,0,0
4,5,2,1,330132.71,0,330132.71,131214.52,0,0
4,5,2,2,220110.04,12308.22,0,1670601.99,4664577.02,0
4,5,2,1,68975.68,1467137.13,1536112.81,439334.85,370359.17,0
4,5,2,2,487909.11,21676.75,0,1367,31651.34,0
4,5,2,4,2065.14,0,0,0,0,0
4,5,2,4,10936.11,0,0,0,0,0
4,5,2,1,189616.48,882147.44,1071763.92,1226513.58,2370573.3,0
4,5,2,4,12712.91,20849,8136.09,0,0,0
4,5,2,4,9223.46,344,0,0,0,0
4,5,2,4,12798.8,51726,38927.2,0,0,0
4,5,2,4,381.68,1230413.82,1230032.14,0,0,0
4,5,2,1,542590.83,3421169.03,3963759.85,631647.78,89056.95,0
4,5,2,2,468389.49,59323,0,30314,498703.49,0
4,5,2,5,1143615.89,67582.9,0,2535043.27,3678659.15,0
4,5,2,1,1563.75,2861401.39,2862965.14,3350835.8,4107367.17,0
4,5,2,5,97139.63,0,0,2265361.95,5008592.32,0
4,5,2,1,338765.76,7285646.99,7624412.75,1071251.48,4439070.28,0
4,5,2,4,24323.91,0,0,0,0,0
4,5,2,5,775698.56,35864,0,59602.63,1001694.66,0
4,5,2,2,300391.99,31271.12,0,560279.69,1383092.4,0
4,5,2,2,80619.51,0,0,3833871.03,4028079.21,0
4,5,2,2,46257.82,816,0,1237160.33,1283418.15,0
4,5,2,1,151862.38,2617803.34,2769665.72,158858.48,0,0
4,5,2,2,276473.62,0,0,18581081.63,18908293.83,0
4,5,2,2,143012.92,0,0,1240861.37,1383874.29,0
4,5,2,1,259287.46,524794.74,784082.2,915290.3,656002.84,0
4,5,2,1,42765.11,7553719.76,7596484.86,179651.4,136886.29,0
4,5,2,5,910318.53,215692,0,7617.1,692703.28,0
4,5,2,2,227492.97,0,0,2267531.05,2875924.75,0
4,5,2,4,1732.51,7006,5273.49,0,0,0
4,5,2,4,14195.81,85854.76,71658.94,0,0,0
4,5,2,4,9867.33,0,0,0,0,0
4,5,2,2,385246.46,12388,0,4663,417166.89,0
4,5,2,4,10926.06,0,0,0,0,0
4,5,2,2,197606.01,0,0,1331923.81,1591249.26,0
4,5,2,2,269797.92,1606,0,0,396449.08,0
4,5,2,4,5272.01,20497,15224.99,0,0,0
4,5,2,4,14543.11,21243,6699.89,0,0,0
4,5,2,1,127651.86,20537,148188.86,100357,336479.54,0
4,5,2,2,264869.62,0,0,1961379.62,1809100.51,0
4,5,2,1,25491.45,2450,27941.45,1848010.59,1822519.14,0
4,5,2,2,277595.41,36935,0,1126707.43,5511693.48,0
4,5,2,4,8134.89,421519.16,413384.28,0,0,0
4,5,2,4,6280.14,355040,348759.86,0,0,0
4,5,2,4,419.79,0,0,0,0,0
4,5,2,2,135691.65,19259,0,24735,0,0
4,5,2,1,309930.23,40754,350684.23,11592,0,0
4,5,2,2,418984.9,34347,0,0,418984.9,0
4,5,2,4,20010.33,164407.2,144396.88,0,0,0
4,5,2,4,8284.33,24938.84,16654.51,0,0,0
4,5,2,2,221060.25,0,0,429068.84,791724.47,0
4,5,2,1,89459.78,10494,99953.78,602658.91,633392.5,0
4,5,2,1,178985.47,199069,378054.47,0,0,0
4,5,2,4,17275.86,15729,0,0,0,0
4,5,2,2,16966.64,256467,239500.36,0,16966.64,0
4,5,2,2,759876.04,0,0,5186110.22,6410178.1,0
4,5,2,4,5725.73,505284,499558.27,0,0,0
4,5,2,4,14997.59,53952.14,38954.55,0,0,0
4,5,2,4,6676.63,0,0,0,0,0
4,5,2,1,141249.82,4080,145329.82,524259.19,774383.4,0
4,5,2,4,5306.31,616528.74,611222.43,0,0,0
4,5,2,4,6338.55,538,0,0,0,0
4,5,2,1,353418.11,14474252.87,14827670.97,1022569.68,630662.18,0
4,5,2,4,28326.58,91513,63186.42,0,0,0
4,5,2,4,25260.77,0,0,0,0,0
4,5,2,4,20320.7,0,0,0,0,0
4,5,2,4,28683.35,28351,0,0,0,0
4,5,2,1,3391.99,11304,14695.99,58669,55277.01,0
4,5,2,1,41322.42,8080708.97,8122031.39,238061.48,1079400.17,0
4,5,2,2,41623.75,10230,0,213123,130253.91,0
4,5,2,1,202259.66,1850484.35,2052744.01,11909308.78,11707049.12,0
4,5,2,4,660.13,14198.93,13538.81,0,0,0
4,5,2,1,57627,10210991.72,10268618.72,240257.04,585493.81,0
4,5,2,2,36767.33,0,0,2460087.54,2489006.65,0
4,5,2,2,105842.4,587824.75,481982.35,1176535.37,1672702.99,0
4,5,2,4,9233.06,417076.96,407843.89,0,0,0
4,5,2,2,424618.32,0,0,1368647.93,2092420.9,0
4,5,2,1,363805.69,619873.38,983679.07,620650.2,256844.51,0
4,5,2,1,96955.5,4702855.47,4799810.97,292949.09,261318.09,0
4,5,2,2,54884.55,13361,0,69207.31,124091.86,0
4,5,2,4,30473.64,119607.54,89133.9,0,0,0
4,5,2,2,313284.71,0,0,788930.08,1531951.49,0
4,5,2,2,115551.41,208851,93299.59,1197764.79,1201774.06,0
4,5,2,4,17919.58,10298,0,0,0,0
4,5,2,5,1861274.09,331302.15,0,11791,1507579.22,0
4,5,2,1,144303.57,5746346.91,5890650.48,185166.81,18833.31,0
4,5,2,2,68409.22,28268,0,0,975143.98,0
4,5,2,4,8222,13300,5078,0,0,0
4,5,2,2,110764.42,0,0,162109.03,272873.45,0
4,5,2,4,8380.77,119,0,0,0,0
4,5,2,4,13183.82,0,0,0,0,0
4,5,2,4,6477.98,22969.53,16491.56,0,0,0
4,5,2,2,162442.68,47036,0,184505.92,346948.59,0
4,5,2,2,305051.14,48491,0,13659,91889.61,0
4,5,2,4,4446.78,0,0,0,0,0
4,5,2,2,41331.67,0,0,1732411.11,2839281.6,0
4,5,2,2,412390.08,0,0,18265471.48,18422683.93,0
4,5,2,4,2411.43,0,0,0,0,0
4,5,2,1,280288.82,9184079.12,9464367.94,3732473.53,5352444.23,0
4,5,2,2,293615.7,0,0,10092745.23,10813194.63,0
4,5,2,2,178735.27,41977,0,163348.95,694852.27,0
4,5,2,4,1115.97,0,0,0,0,0
4,5,2,2,437087.3,0,0,439453.42,2405586.86,0
4,5,2,4,19241.18,74972.73,55731.55,0,0,0
4,5,2,4,6808.81,7419,610.19,0,0,0
4,5,2,4,8368.77,13447.76,5078.99,0,0,0
4,5,2,4,10407.53,0,0,0,0,0
4,5,2,4,21565.25,11698,0,0,0,0
4,5,2,4,16809.96,942226.62,925416.66,0,0,0
4,5,2,2,73614.56,0,0,2064811.58,2203953.97,0
4,5,2,4,24034.28,0,0,0,0,0
4,5,2,1,289222.51,216079.56,505302.07,26958.81,0,0
4,5,2,4,1481.83,0,0,0,0,0
4,5,2,1,283308,5698159.8,5981467.81,2356797.53,2107778.11,0
4,5,2,1,195399.19,20083841.42,20279240.61,505156.75,232617.93,0
4,5,2,1,455970.28,72334,528304.28,16430,0,0
4,5,2,1,329542.48,5056,334598.48,623816.62,366025.1,0
4,5,2,1,296087.71,4782618.03,5078705.75,806232.1,139123.77,0
4,5,2,4,4837.77,160302,155464.23,0,0,0
4,5,2,1,258875.45,21383,280258.45,0,0,0
4,5,2,1,151493.28,7158,158651.28,28464,0,0
4,5,2,4,1548.73,38285.31,36736.58,0,0,0
4,5,2,5,1767426.33,0,0,4356512.13,6265471.37,0
4,5,2,4,50747.77,0,0,0,0,0
4,5,2,4,513.45,0,0,0,0,0
4,5,2,4,1900.37,32221,30320.63,0,0,0
4,5,2,1,4323.87,9323519.79,9327843.67,1470247.23,1465923.36,0
4,5,2,4,2344.17,0,0,0,0,0
4,5,2,4,33.77,1613433.92,1613400.15,0,0,0
4,5,2,2,57288.17,0,0,0,315994.89,0
4,5,2,2,8848.04,38179.05,29331.01,535429.3,545220.66,0
4,6,2,4,8464.81,0,0,0,0,0
4,6,2,4,77.47,0,0,0,0,0
4,6,2,5,49367.62,68707.65,19340.02,877201.48,3208966.39,0
4,6,2,4,2305.44,72787,70481.56,0,0,0
4,6,2,2,47297.69,0,0,174140.46,382872.42,0
4,6,2,1,51037.34,7442465.72,7493503.06,286604.12,0,0
4,6,2,4,12368.09,440274.81,427906.72,0,0,0
4,6,2,4,4367.17,0,0,0,0,0
4,6,2,2,547617.8,0,0,4193711.57,6650282.66,0
4,6,2,2,241112.99,11536,0,3263864.59,3504977.59,0
4,6,2,1,213046.69,466,213512.69,5949452.81,7001131.25,0
4,6,2,2,488367.92,74679.81,0,1149329.78,4120580.18,0
4,6,2,4,1055.52,1124,68.48,0,0,0
4,6,2,1,43873.42,4010877.71,4054751.14,7972846,7200054.26,0
4,6,2,4,6107.51,730,0,0,0,0
4,6,2,1,32509.04,2227060.59,2259569.62,12657174.33,12601934.51,0
4,6,2,4,4927.29,0,0,0,0,0
4,6,2,2,28903.66,116757,87853.34,2035172.48,2064076.13,0
4,6,2,2,422125.99,0,0,2218454.85,2444985.19,0
4,6,2,4,7007.08,373346.36,366339.28,0,0,0
4,6,2,4,16038.39,102849,86810.61,0,0,0
4,6,2,1,43615.59,856,44471.59,14597.88,0,0
4,6,2,4,12796.45,12471.28,0,0,0,0
4,6,2,4,22234.56,0,0,0,0,0
4,6,2,4,19019.79,0,0,0,0,0
4,6,2,1,9990.37,4892129.28,4902119.65,584961.1,1490624.7,0
4,6,2,1,40049.85,8855266.52,8895316.38,22495526.04,22340500.58,0
4,6,2,4,16629.45,1143618.91,1126989.47,0,0,0
4,6,2,4,7143.91,30870,23726.09,0,0,0
4,6,2,4,18462.52,29846.76,11384.23,0,0,0
4,6,2,4,3332.39,0,0,0,0,0
4,6,2,4,15140.82,21350,6209.18,0,0,0
4,6,2,2,190299.56,10468,0,194,190493.56,0
4,6,2,2,545738.14,30439,0,396181.78,1414888.34,0
4,6,2,4,30754.33,302605,271850.67,0,0,0
4,6,2,5,1053325.99,10151,0,2296174.43,3086545.36,0
4,6,2,2,13703.6,0,0,351512.27,657847.45,0
4,6,2,4,22627.96,100850.92,78222.96,0,0,0
4,6,2,2,262452.91,40394.28,0,393142.06,1264717.51,0
4,6,2,2,82792.85,22312,0,0,874192.42,0
4,6,2,2,676827.7,260,0,171826.81,848654.51,0
4,6,2,4,1150.36,41699,40548.64,0,0,0
4,6,2,2,213729.66,14805.66,0,135474.48,2797230.81,0
4,6,2,5,1773020.91,0,0,11284687.61,13060826.21,0
4,6,2,4,5408.77,40909,35500.23,0,0,0
4,6,2,1,2029.02,4882683.25,4884712.27,689043.8,813231.01,0
4,6,2,1,6287.28,4817829.42,4824116.71,11274,0,0
4,6,2,2,372913.34,20693,0,14393.7,387307.03,0
4,6,2,1,7278.39,347450.95,354729.34,2589921.13,2582642.74,0
4,6,2,2,71532.24,2101.19,0,74956,97128.19,0
4,6,2,4,15317.56,202503,187185.44,0,0,0
4,6,2,4,14016.05,147114.06,133098.01,0,0,0
4,6,2,2,548097.41,0,0,1605076.4,2543041.62,0
4,6,2,5,538207,0,0,1019357.39,3529395.92,0
4,6,2,4,1675.19,187,0,0,0,0
4,6,2,4,1411.09,333,0,0,0,0
4,6,2,2,37725.18,773,0,172707.34,210432.51,0
4,6,2,2,202987.6,0,0,4890881.29,9035901.66,0
4,6,2,2,22478.9,41861,19382.1,4992195.18,5014674.08,0
4,6,2,2,232461.98,312208,79746.02,0,77908.95,0
4,6,2,4,7977.48,240,0,0,0,0
4,6,2,4,5468.24,147259,141790.76,0,0,0
4,6,2,4,19745.96,19892,146.04,0,0,0
4,6,2,2,296267.79,0,0,588611,1159645.73,0
4,6,2,1,67506.42,3512517.79,3580024.22,1156112.43,466230.2,0
4,6,2,2,256137,11563,0,141576.18,376927.27,0
4,6,2,2,91593.39,0,0,8760200.49,9257902.53,0
4,6,2,1,77886.08,8334510.91,8412397,121372.3,0,0
4,6,2,4,12500.12,10399,0,0,0,0
4,6,2,5,683491.73,25943,0,148479.21,893126.62,0
4,6,2,4,6484.13,51169,44684.87,0,0,0
4,6,2,2,116007.77,0,0,124359.97,262835.22,0
4,6,2,4,19897.52,90031,70133.48,0,0,0
4,6,2,2,1857.7,0,0,191744.66,193602.37,0
4,6,2,5,422122.18,13935.25,0,677936.41,1147157.35,0
4,6,2,4,30744.86,282438,251693.14,0,0,0
4,6,2,2,122733.51,0,0,148844,174675.93,0
4,6,2,4,1309.98,0,0,0,0,0
4,6,2,1,241159.26,13035082.99,13276242.25,508180.32,89758.06,0
4,6,2,4,2318.74,0,0,0,0,0
4,6,2,2,281494.39,0,0,733197.15,885494.67,0
4,6,2,1,368807.59,2619438.1,2988245.69,1214011.5,845203.91,0
4,6,2,5,1002632.27,12054,0,13590566.05,14593198.32,0
4,6,2,4,2102.45,15685.39,13582.94,0,0,0
4,6,2,4,7771.86,24428,16656.14,0,0,0
4,6,2,4,16255.97,7012,0,0,0,0
4,6,2,4,19583.66,761377.35,741793.69,0,0,0
4,6,2,5,489559.9,0,0,1792115.58,2532702.62,0
4,6,2,4,774.43,2287,1512.57,0,0,0
4,6,2,4,6740.68,202653.51,195912.83,0,0,0
4,6,2,4,5940.77,1354377.96,1348437.19,0,0,0
4,6,2,4,30018.39,476077,446058.61,0,0,0
4,6,2,4,9533.81,55474,45940.19,0,0,0
4,6,2,4,10918.98,11232,313.02,0,0,0
4,6,2,4,8700.92,61916,53215.08,0,0,0
4,6,2,2,382246.12,99657,0,576683.49,988499.56,0
4,6,2,1,452141.59,144023,596164.59,0,1866298.58,0
4,6,2,2,91478.25,30502,0,0,364837.32,0
4,6,2,1,57665.21,7150116.16,7207781.37,275557,455892.27,0
4,6,2,2,126914.67,0,0,2607530.56,2689772.31,0
4,6,2,5,903306.3,444652.82,0,101988.51,963482.54,0
4,6,2,2,251272.95,9904,0,250769.93,502042.88,0
4,6,2,1,123706.45,20597265.37,20720971.82,189913.93,66207.48,0
4,6,2,4,33229.58,0,0,0,0,0
4,6,2,2,271229.02,22520,0,11069,256174.25,0
4,6,2,1,110044.19,10989840.87,11099885.06,1717802.66,1607758.47,0
4,6,2,1,42598.72,166053,208651.72,368877.7,0,0
4,6,2,4,8405.39,22241,13835.61,0,0,0
4,6,2,4,11512.67,35373.65,23860.97,0,0,0
4,6,2,4,1263.04,544,0,0,0,0
4,6,2,2,146041.51,0,0,229162.21,343616.38,0
4,6,2,2,288431.73,659,0,0,288431.73,0
4,6,2,1,27176.06,2136462.7,2163638.75,133189.43,75928.7,0
4,6,2,4,772.01,0,0,0,0,0
4,6,2,5,49031.5,373,0,1016,479114.05,0
4,6,2,2,77276.07,0,0,1607230,1431686.33,0
4,6,2,2,143221.07,12154,0,25867.69,169088.76,0
4,6,2,2,78113.68,83025.48,4911.8,532396.81,1549007.08,0
4,6,2,2,222893.19,10533,0,10407,0,0
4,6,2,1,229534.98,82761.83,312296.81,106696.42,0,0
4,6,2,2,302425.21,0,0,664428.36,966853.57,0
4,6,2,4,2864.9,0,0,0,0,0
4,6,2,2,182518.5,0,0,332340.56,768175.37,0
4,6,2,1,220750.02,5989996.94,6210746.97,297852.43,77102.41,0
4,6,2,1,14704.93,12844714.34,12859419.27,1059441.46,1079004.45,0
4,6,2,4,6578.23,14806,8227.77,0,0,0
4,6,2,4,2556.31,5218.37,2662.06,0,0,0
4,6,2,3,1411.62,24433,23021.38,334992.04,336403.65,0
4,6,2,2,112213.89,90670,0,422613.66,821571.37,0
4,6,2,2,171623.9,0,0,519380.46,1080369.45,0
4,6,2,1,134425.66,5671818.31,5806243.97,835481.34,2089399.55,0
4,6,2,1,259551.46,1144211.98,1403763.44,323359.88,358721.48,0
4,6,2,2,386956.57,40183,0,191914.82,899732.09,0
4,6,2,5,2080117.1,26092,0,556,1980057.59,0
4,6,2,2,9827.31,0,0,11614,0,0
4,6,2,2,95059.35,221363.79,126304.44,334650.3,147892.68,0
